simulator,sim_method,single_qubit_noise_prob,two_qubit_noise_prob,num_qubits,graph_density,p,problem_idx,expectation,elapsed_time,sample
pauli-y-noise,deterministic,0.015,0.015,5,0.5,3,2,-2.939453125,5.362452507019043,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,4,2,-2.88671875,9.452716827392578,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,5,2,-2.779296875,13.759227514266968,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,6,2,-2.763671875,19.4368896484375,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,7,2,-2.724609375,26.80623960494995,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,8,2,-2.619140625,29.633615493774414,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,9,2,-2.6484375,42.21744656562805,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,10,2,-2.65234375,47.6525297164917,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,11,2,-2.640625,70.0212664604187,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.958984375,2.104928731918335,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.01171875,2.187988519668579,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.8671875,2.3028855323791504,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.107421875,2.304858684539795,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.71484375,3.2235732078552246,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.87890625,3.4991965293884277,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,2,2,-3.005859375,3.645918369293213,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,2,2,-3.0234375,3.6847686767578125,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.685546875,5.9205756187438965,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.625,6.095768690109253,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,3,2,-3.044921875,6.779728174209595,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.859375,8.113373756408691,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.642578125,11.274768352508545,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.658203125,11.203071355819702,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,4,2,-3.091796875,10.639828443527222,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.82421875,12.808192253112793,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,5,2,-3.0859375,16.215770483016968,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.63671875,17.423365831375122,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.8203125,19.041807174682617,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.765625,16.12525463104248,0
pauli-y-noise,deterministic,0.015,0.015,5,0.5,12,2,-2.67578125,75.6555449962616,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.59765625,21.149530172348022,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,6,2,-3.01171875,25.18401575088501,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.6640625,24.844269037246704,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.736328125,25.299649953842163,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.61328125,25.816165447235107,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.646484375,33.24925422668457,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,7,2,-3.02734375,31.526256561279297,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.701171875,29.706105947494507,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.599609375,33.944451332092285,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.654296875,33.624998807907104,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.990234375,34.730565547943115,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.662109375,42.18126392364502,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.634765625,45.33779573440552,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.630859375,47.66468954086304,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.9921875,47.40228796005249,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.6640625,49.325252532958984,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.62109375,51.52966499328613,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.60546875,58.67861247062683,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.984375,67.41454672813416,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.654296875,68.54523515701294,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.705078125,73.5196316242218,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.697265625,69.27367901802063,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.974609375,72.92554759979248,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.638671875,75.99159026145935,0
pauli-x-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.61328125,83.76390314102173,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.62109375,87.44952535629272,0
pauli-z-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.958984375,83.61704015731812,0
depolarizing-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.654296875,86.9830048084259,0
pauli-y-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.927734375,4.695934295654297,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.03515625,4.830180883407593,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.00390625,4.981194734573364,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.220703125,5.009517669677734,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.8984375,5.033007860183716,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.01953125,5.0576910972595215,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.89453125,5.154518127441406,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.228515625,5.156837701797485,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.99609375,5.303671836853027,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.900390625,5.355231285095215,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.974609375,5.39106559753418,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.970703125,5.469625234603882,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.20703125,5.518296003341675,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,1,2,-3.1484375,5.584475517272949,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.96484375,5.6518003940582275,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,1,2,-2.9375,5.730103254318237,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.72265625,3.792466640472412,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.9453125,3.5430476665496826,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.71875,4.082589149475098,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.69921875,4.222441673278809,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.67578125,3.7727465629577637,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.92578125,4.436681270599365,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,2,2,-3.017578125,4.545450210571289,2
pauli-x-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.9453125,4.68445897102356,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.994140625,4.388402938842773,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,2,2,-3.060546875,4.610994100570679,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.99609375,5.229842901229858,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.75390625,4.9672980308532715,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.9921875,5.036122560501099,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,2,2,-2.677734375,5.000122785568237,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,2,2,-3.03515625,5.479231834411621,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,2,2,-3.048828125,6.106292009353638,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.9609375,6.785792350769043,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.63671875,7.230635404586792,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.64453125,7.368745565414429,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.638671875,7.759021282196045,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,3,2,-3.037109375,6.655404567718506,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.642578125,7.106189727783203,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.65625,8.015175819396973,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,3,2,-3.04296875,7.796802282333374,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,3,2,-3.021484375,7.643242120742798,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.982421875,7.481821537017822,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.703125,7.535029649734497,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.61328125,8.096137046813965,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.865234375,9.29395842552185,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.900390625,9.53103756904602,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.91015625,8.143594026565552,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,3,2,-2.990234375,9.965049266815186,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.619140625,10.326550960540771,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,4,2,-3.060546875,12.422718286514282,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.57421875,12.967084884643555,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.654296875,11.232490301132202,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,4,2,-3.02734375,13.928444623947144,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.775390625,10.837736368179321,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,4,2,-3.00390625,12.63036298751831,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.826171875,13.30216097831726,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.66796875,13.301475286483765,2
pauli-x-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.677734375,12.105185508728027,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.611328125,12.787555456161499,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,4,2,-3.001953125,14.514490127563477,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.890625,13.226390838623047,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.884765625,18.192723035812378,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.822265625,15.202991247177124,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,4,2,-2.87890625,16.30743956565857,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.62109375,15.119512557983398,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.634765625,16.1353280544281,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,5,2,-3.005859375,16.133869171142578,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,5,2,-3.078125,17.050466775894165,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.59765625,16.335987329483032,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.623046875,17.2958881855011,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.9921875,17.617324113845825,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.619140625,17.905436515808105,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.619140625,17.187369108200073,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.935546875,17.334134101867676,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.599609375,20.410663843154907,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.78515625,21.595253705978394,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.6796875,17.289467334747314,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.62890625,18.796406507492065,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.822265625,20.257609367370605,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,5,2,-2.830078125,19.08542776107788,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.634765625,20.791829586029053,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.609375,22.125701665878296,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,6,2,-3.01171875,22.72975254058838,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,6,2,-3.017578125,23.448479175567627,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.63671875,22.339419841766357,2
pauli-x-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.578125,24.842474460601807,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.654296875,24.205774784088135,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.609375,22.237295389175415,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.94140625,23.150441884994507,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.609375,25.480064630508423,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.6015625,22.393858671188354,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.693359375,24.729249238967896,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.75390625,23.010026216506958,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,6,2,-3.041015625,30.783238172531128,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.775390625,27.25914454460144,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,6,2,-2.64453125,29.025118589401245,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.64453125,27.10585045814514,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.607421875,30.170883178710938,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,7,2,-3.021484375,29.99813961982727,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.6484375,30.55092763900757,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.66015625,31.70685625076294,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.650390625,31.96306037902832,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,7,2,-3.056640625,35.5911819934845,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.65234375,33.81304883956909,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.625,30.792787551879883,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.619140625,34.35731339454651,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.69921875,33.276531457901,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.947265625,36.98968148231506,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.740234375,31.42721438407898,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,7,2,-3.017578125,35.51925802230835,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.736328125,38.96872520446777,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,7,2,-2.619140625,39.532496213912964,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.630859375,36.00947952270508,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.646484375,45.29581665992737,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.9921875,39.5546600818634,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.65234375,34.82630276679993,2
pauli-x-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.62109375,37.15739417076111,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.60546875,37.6628143787384,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,8,2,-3.02734375,39.2370982170105,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.6796875,39.801636934280396,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.609375,36.647430181503296,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.6015625,41.29761624336243,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,8,2,-3.01171875,38.31614422798157,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.96875,46.677518367767334,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.69921875,43.952982664108276,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.6484375,50.53757286071777,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.638671875,47.66011357307434,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,8,2,-2.666015625,49.35587024688721,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.65625,46.25996160507202,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.611328125,43.21136021614075,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.662109375,50.05918741226196,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,9,2,-3.01171875,50.41741752624512,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.6484375,49.42515516281128,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.58984375,51.84796595573425,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.625,48.746386766433716,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.626953125,52.81626558303833,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.658203125,53.82923150062561,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,9,2,-3.052734375,49.252023220062256,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,9,2,-3.02734375,59.03492712974548,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.693359375,53.138715505599976,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.9296875,54.74126863479614,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.630859375,56.6554913520813,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.578125,53.210376262664795,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,9,2,-2.658203125,50.543368339538574,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.607421875,54.999839305877686,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.62109375,59.23821806907654,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.62109375,60.25596904754639,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,10,2,-3.076171875,60.29132342338562,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.638671875,60.73024582862854,2
pauli-x-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.634765625,64.93246340751648,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.603515625,57.266982078552246,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.634765625,66.58101534843445,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.603515625,62.87382984161377,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,10,2,-3.013671875,64.13761353492737,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,10,2,-3.033203125,66.07194399833679,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.91015625,66.85379028320312,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.587890625,69.30100965499878,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.64453125,68.00984811782837,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.625,65.53807663917542,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,10,2,-2.658203125,76.33513760566711,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.62890625,66.65767502784729,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.623046875,67.24168682098389,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.62890625,75.8872172832489,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.806640625,70.19928026199341,2
pauli-z-noise,deterministic,0.05,0.05,5,0.5,11,2,-3.0234375,76.88177227973938,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.6171875,72.18029832839966,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.6796875,76.7791895866394,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.607421875,74.79669213294983,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,11,2,-3.01953125,69.38949537277222,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.62109375,75.39361763000488,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,11,2,-3.044921875,72.08916234970093,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.9140625,71.41837525367737,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.634765625,71.47275805473328,4
depolarizing-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.625,78.33881258964539,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.658203125,82.5174446105957,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,11,2,-2.609375,79.59309196472168,1
pauli-x-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.720703125,85.76898169517517,4
pauli-x-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.66015625,82.47154831886292,3
pauli-y-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.595703125,82.40026259422302,3
pauli-x-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.671875,81.78525042533875,2
pauli-y-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.640625,82.56964135169983,4
pauli-y-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.619140625,80.69900751113892,1
pauli-y-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.634765625,87.33871412277222,2
pauli-x-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.66015625,83.06298637390137,1
pauli-z-noise,deterministic,0.05,0.05,5,0.5,12,2,-3.08984375,84.2218701839447,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,12,2,-3.033203125,89.8269145488739,3
pauli-z-noise,deterministic,0.05,0.05,5,0.5,12,2,-3.05078125,100.46425795555115,1
depolarizing-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.65625,93.41178941726685,4
pauli-z-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.884765625,100.20786499977112,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.673828125,86.68012475967407,2
depolarizing-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.623046875,93.99429273605347,3
depolarizing-noise,deterministic,0.05,0.05,5,0.5,12,2,-2.619140625,91.57426142692566,1
depolarizing-noise,deterministic,0,0,5,0.5,1,2,-3.45703125,19.290921449661255,1
pauli-x-noise,deterministic,0,0,5,0.5,1,2,-3.419921875,19.300336837768555,1
depolarizing-noise,deterministic,0,0,5,0.5,1,2,-3.39453125,19.32517981529236,3
pauli-y-noise,deterministic,0,0,5,0.5,1,2,-3.392578125,19.37422204017639,2
pauli-y-noise,deterministic,0.01,0.01,5,0.5,1,2,-3.28515625,19.703355073928833,1
pauli-z-noise,deterministic,0,0,5,0.5,1,2,-3.43359375,19.723605632781982,2
pauli-z-noise,deterministic,0,0,5,0.5,1,2,-3.50390625,19.790104627609253,1
pauli-x-noise,deterministic,0.005,0.005,5,0.5,1,2,-3.427734375,19.890277862548828,1
pauli-y-noise,deterministic,0,0,5,0.5,1,2,-3.515625,19.899848222732544,3
pauli-y-noise,deterministic,0,0,5,0.5,1,2,-3.365234375,19.935543298721313,1
pauli-y-noise,deterministic,0.005,0.005,5,0.5,1,2,-3.4609375,19.99934959411621,1
pauli-z-noise,deterministic,0,0,5,0.5,1,2,-3.404296875,20.029796600341797,4
